NAME,BRANCH,ADDRESS_EN,ADDRESS_TH,INDUSTRY,PHONE,FAX,WEB_SITE,GROUP_OF_COMPANY
"ETA (Thailand) Co., Ltd.",,"439 Moo 17 Bangplee Industrial Estate, Bangna-Trad Rd., T.Bangsaothong, A.Bangsaothong, Samutprakarn 10540 | Thailand",,Microelectronics,02 3153161-73,,,
"ETA (Thailand) Co., Ltd.",,"439 Moo 17 Bangplee Industrial Estate, Bangna-Trad Rd., T.Bangsaothong, A.Bangsaothong, Samutprakarn 10540 | Thailand",,Micro Electronic,02 3153161-73,02 3153160,,
"ETA (Thailand) Co., Ltd.",,"439 Moo 17 Bangplee Industrial Estate, Bangna-Trad Rd., T.Bangsaothong, A.Bangsaothong, Samutprakarn 10540 | Thailand",,Micro Electronic,02 3153161-73,02 3153160,www.eta.ch,
"ETA (Thailand) Co., Ltd.",,"439 Moo 17 Bangplee Industrial Estate, Bangna-Trad Rd., T.Bangsaothong, A.Bangsaothong, Samutprakarn 10540 | Thailand",,Electronic,02 3153161-73,02 3153160,www.eta.ch,
"Eternity Grand Logistic Public Co., Ltd.",(Samutprakan),"18/8 M.4, Bangna-Trad Rd., Bangsaothong, Samutprakan 10540",,Logistic & Warehouse,02 3157333,02 3157300,,
"Eternity Grand Logistic Public Co., Ltd.",(Samutprakan),"18/8 M.4, Bangna-Trad Rd., Bangsaothong, Samutprakan 10540",,Logistics,02 3157333,02 3157329,www.eternity.co.th,
"Eternity Grand Logistic Public Co., Ltd.",(Samutprakan),"18/8 M.4, Bangna-Trad Rd., Bangsaothong, Samutprakan 10540",,Logistics,02 3157333,02 3157329,www.eternity.co.th,
"Exedy Friction Material Co., Ltd.",,"700/359 Moo 6, Bangna-Trad Rd., Tumbon DonHuaRoh, Amphur Muang, Chonburi 20000 Thailand",,Automotive ,038 743923-6,,,
"Exedy Friction Material Co., Ltd.",,"700/359 Moo 6, Bangna-Trad Rd., Tumbon DonHuaRoh, Amphur Muang, Chonburi 20000 Thailand",,Automotive ,038 743923-6,,,
"Exedy Friction Material Co., Ltd.",,"700/359 Moo 6, Bangna-Trad Rd., Tumbon DonHuaRoh, Amphur Muang, Chonburi 20000 Thailand",,Automotive ,038 743923-6,,,
Expro Overseas Inc.,,"27th Fl., Sun Tower Building B, 123 Vibhavadi-Rangsit Rd., Jompol, Chatuchak, Bangkok, 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6201777,02 6176854,www.exprogroup.com,
Expro Overseas Inc.,,"27th Fl., Sun Tower Building B, 123 Vibhavadi-Rangsit Rd., Jompol, Chatuchak, Bangkok, 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6201777,02 6176854,www.exprogroup.com,
Expro Overseas Inc.,,"27th Fl., Sun Tower Building B, 123 Vibhavadi-Rangsit Rd., Jompol, Chatuchak, Bangkok, 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6201777,02 6176854,www.exprogroup.com,
Expro Overseas Inc.,,"27th Fl., Sun Tower Building B, 123 Vibhavadi-Rangsit Rd., Jompol, Chatuchak, Bangkok, 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6201777,02 6176854,www.exprogroup.com,
Expro Overseas Inc.,,"27th Fl., Sun Tower Building B, 123 Vibhavadi-Rangsit Rd., Jompol, Chatuchak, Bangkok, 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 6201777,02 6176854,www.exprogroup.com,
F&N DAIRIES (Thailand) Limited,,"FNDT Rojana Factory 668 Moo 4 Rojana industrial park zone 2, U-thai, Phra Nakhon Si Ayutthaya 13210 Thailand",,Food & Beverage,035 746822,,,
F&N Dairies (Thailand) Limited,,"FNDT Rojana Factory 668 Moo 4 Rojana industrial park zone 2, U-thai, Phra Nakhon Si Ayutthaya 13210 Thailand",,Food & Beverage,035 746822,,,
F&N Dairies (Thailand) Limited,,"FNDT Rojana Factory 668 Moo 4 Rojana industrial park zone 2, U-thai, Phra Nakhon Si Ayutthaya 13210 Thailand",,Food & Beverage,035 746822,,,
"Fabrinet Co., Ltd.",,"5/6 Moo 6, Soi Kunpra, Phaholyothin Rd., Klongnueng, Klongluang, Patumthanee 12120, Thailand",,Electronic,02 5249600,,,
"Fabrinet Co., Ltd.",,"5/6 Moo 6, Soi Kunpra, Phaholyothin Rd., Klongnueng, Klongluang, Patumthanee 12120, Thailand",,Electronic,02 5249600,,,
"Falcon Logistics Solution Co., Ltd.",,"1 Soi Chaloem Phraklat Ror 9 (Soi 43), Sukhumvit 103 Rd., Nongbon, Pravate, Bangkok 10250",,Logistics,02 7266417-8,02 7266419,www.falconlogistics.net,
"Falcon Logistics Solution Co., Ltd.",,"1 Soi Chaloem Phraklat Ror 9 (Soi 43), Sukhumvit 103 Rd., Nongbon, Pravate, Bangkok 10250",,Logistics,02 7266417-8,02 7266419,www.falconlogistics.net,
"Falcon Logistics Solution Co., Ltd.",,"1 Soi Chaloem Phraklat Ror 9 (Soi 43), Sukhumvit 103 Rd., Nongbon, Pravate, Bangkok 10250",,Logistics,02 7266417-8,02 7266419,www.falconlogistics.net,
"Falcon Logistics Solution Co., Ltd.",,"1 Soi Chaloem Phraklat Ror 9 (Soi 43), Sukhumvit 103 Rd., Nongbon, Pravate, Bangkok 10250",,Transport & Warehouse,02 7266417-8,,,
"Falcon Logistics Solution Co., Ltd.",,"1 Soi Chaloem Phraklat Ror 9 (Soi 43), Sukhumvit 103 Rd., Nongbon, Pravate, Bangkok 10250",,Transport & Warehouse,02 7266417-8,,,
"Falcon Logistics Solution Co., Ltd.",,"1 Soi Chaloem Phraklat Ror 9 (Soi 43), Sukhumvit 103 Rd., Nongbon, Pravate, Bangkok 10250",,Logistics,02 7266417-8,02 7266419,www.falconlogistics.net,
"Falcon Logistics Solution Co., Ltd.",,"1 Soi Chaloem Phraklat Ror 9 (Soi 43), Sukhumvit 103 Rd., Nongbon, Pravate, Bangkok 10250",,Transport & Warehouse,02 7266417-8,,,
"Falcon Logistics Solution Co., Ltd.",,"1 Soi Chaloem Phraklat Ror 9 (Soi 43), Sukhumvit 103 Rd., Nongbon, Pravate, Bangkok 10250",,Transport & Warehouse,02 7266417-8,,,
Fisher & Paykel Appliances Limited,,"7/252, 7/282 Moo 6, Amata City Industrial Estate, Mapyangporn, Plaukdaeng, Rayong 21140, Thailand",,Home Appliances,038 640400,,https://www.fisherpaykel.com/asia/support/contact-us/,
Fisher & Paykel Appliances Limited,,"7/252, 7/282 Moo 6, Amata City Industrial Estate, Mapyangporn, Plaukdaeng, Rayong 21140, Thailand",,Home Appliances,038 640400,,https://www.fisherpaykel.com/asia/support/contact-us/,
Fonterra Brands (Thailand) Limited,(Head Office),"75 White Group Tower II, 12th Fl., Soi Sangchan-Rubia, Sukhumvit 42 Rd., Prakanong, Klongtoey, Bangkok 10110",,Food & Beverage,02 3819955,02 3819909,www.fonterra.com,
Fonterra Brands (Thailand) Limited,(Head Office),"75 White Group Tower II, 12th Fl., Soi Sangchan-Rubia, Sukhumvit 42 Rd., Prakanong, Klongtoey, Bangkok 10110",,Food & Beverage,02 3819955,02 3819909,www.fonterra.com,
Fonterra Brands (Thailand) Limited,(Head Office),"75 White Group Tower II, 12th Fl., Soi Sangchan-Rubia, Sukhumvit 42 Rd., Prakanong, Klongtoey, Bangkok 10110",,Food & Beverage,02 3819955,02 3819909,www.fonterra.com,
Fonterra Brands (Thailand) Limited,(Head Office),"75 White Group Tower II, 12th Fl., Soi Sangchan-Rubia, Sukhumvit 42 Rd., Prakanong, Klongtoey, Bangkok 10110",,Food & Beverage,02 3819955,02 3819909,www.fonterra.com,
Fonterra Brands (Thailand) Limited,(Head Office),"75 White Group Tower II, 12th Fl., Soi Sangchan-Rubia, Sukhumvit 42 Rd., Prakanong, Klongtoey, Bangkok 10110",,Food & Beverage,02 3819955,02 3819909,www.fonterra.com,
Fonterra Brands (Thailand) Limited,(Head Office),"75 White Group Tower II, 12th Fl., Soi Sangchan-Rubia, Sukhumvit 42 Rd., Prakanong, Klongtoey, Bangkok 10110",,Food & Beverage,02 3819955,02 3819909,www.fonterra.com,
"Food and Drink Public Co., Ltd.",,"695/1 Banbung-Bankai Rd., Klongkew, Banbung, Chonburi 20220",,Food & Beverage,038 201219-21,038 201020,http://www.foodanddrinks.co.th/,
"Food and Drink Public Co., Ltd.",,"695/1 Banbung-Bankai Rd., Klongkew, Banbung, Chonburi 20220",,Food & Beverage,038 201219-21,038 201020,http://www.foodanddrinks.co.th/,
"Food Processing Machinery Co., Ltd.",,"1 Moo7, Phetchasem-yangchum, Kuiburi, Prachuabkirikhan 77150 Thailand",,Technology Machinery,032 681578-9,032 682702,http://www.kuiburifruit.co.th/,
"Food Processing Machinery Co., Ltd.",,"1 Moo7, Phetchasem-yangchum, Kuiburi, Prachuabkirikhan 77150 Thailand",,Technology Machinery,032 681578-9,032 682702,http://www.kuiburifruit.co.th/,
Foundation For Industrial Development National Food Institute,,"2008 Soi Arun Ammarin 36, Arun Ammarin Rd., Bangyeekhan, Bangphlad, Bangkok 10700 Thailand",,Institute,02 8868088,02 8835853,www.nfi.or.th,
Foundation For Industrial Development National Food Institute,,"2008 Soi Arun Ammarin 36, Arun Ammarin Rd., Bangyeekhan, Bangphlad, Bangkok 10700 Thailand",,Institute,02 8868088,02 8835853,www.nfi.or.th,
Foundation For Industrial Development National Food Institute,,"2008 Soi Arun Ammarin 36, Arun Ammarin Rd., Bangyeekhan, Bangphlad, Bangkok 10700 Thailand",,Institute,02 8868088,02 8835853,www.nfi.or.th,
Fresenius Kabi (Thailand) Limited,,"161/1 SG Tower 15th Fl., Rajdamri Rd., Lumpini, Pathumwan, Bangkok 10330 Thailand",,Pharma & Nutrition,02 6519621,02 6519630,,
Fresenius Kabi (Thailand) Limited,,"161/1 SG Tower 15th Fl., Rajdamri Rd., Lumpini, Pathumwan, Bangkok 10330 Thailand",,Pharmaceutical,02 6519621,02 6519630,,
"FrieslandCampina (Thailand) Public Co., Ltd.",,"6th Floor S.P. Building 388 Paholyothin Rd., Samsen Nai, Phayathai Bangkok 10400",,Food & Beverage,02 6201900,02 6201988,www.frieslandcampina.com,
"FrieslandCampina (Thailand) Public Co., Ltd.",,"6th Floor S.P. Building 388 Paholyothin Rd., Samsen Nai, Phayathai Bangkok 10400",,Food & Beverage,02 6201900,02 6201988,www.frieslandcampina.com,
"FrieslandCampina (Thailand) Public Co., Ltd.",,"6th Floor S.P. Building 388 Paholyothin Rd., Samsen Nai, Phayathai Bangkok 10400",,Food & Beverage,02 6201900,02 6201988,www.frieslandcampina.com,
"FrieslandCampina (Thailand) Public Co., Ltd.",,"6th Floor S.P. Building 388 Paholyothin Rd., Samsen Nai, Phayathai Bangkok 10400",,Food & Beverage,02 6201900,02 6201988,www.frieslandcampina.com,
"Fujikura Electronics (Thailand) Co., Ltd.",,"1010 17th Shinzwatra Tower 3, Viphavadi-Rangsit Rd., Chatuchak, Chatuchak, Bangkok 10300",,Electronic,02 9564079,,www.fujikura-electronics.co.th,
"Fusion Beverage Co., Ltd.",,"89 Moo 14, Serithai Rd., (Soi 87), Minburee, Bangkok 10510 Thailand",,Food & Beverage,02 9068224-5,02 9198884,,
"G Steel Public Co., Ltd.",,"88 PASO Tower, 18th Floor, Silom Road, Suriyawong, Bangrak Bangkok 10500",,Steel,02 6342222,,www.g-steel.com,
"G Steel Public Co., Ltd.",,"88 PASO Tower, 18th Floor, Silom Road, Suriyawong, Bangrak Bangkok 10500",,Steel,02 6342222,,www.g-steel.com,
"G Steel Public Co., Ltd.",,"88 PASO Tower, 18th Floor, Silom Road, Suriyawong, Bangrak Bangkok 10500",,Steel,02 6342222,,www.g-steel.com,
"G Steel Public Co., Ltd.",,"88 PASO Tower, 18th Floor, Silom Road, Suriyawong, Bangrak Bangkok 10500",,Steel,02 6342222,,www.g-steel.com,
G.A.M. Business Consultancy Services Limited,,"22nd Level Interchange 21 Building, 399 Sukhumvit Road, North Klongtoey, Wattana, Bangkok 10110 Thailand",,Consultant (Legal),02 6112881-2,02 6112880,www.gam-legalalliance.com/contact/,
General Electric International Operations Company Inc.,,"55/1 Moo5, T.Nonglaloak, A.Bankhai, Rayong, 21120 Thailand",,Electricity,038 923999,038 923955,www.ge.com,
"GFPT Nichirei (Thailand) Co., Ltd.",,"77 Moo 4, Hang Sung, Nong  Yai, Chonburi 20190",,Food & Beverage,038 932900,,,
"GFPT Nichirei (Thailand) Co., Ltd.",,"77 Moo 4, Hang Sung, Nong  Yai, Chonburi 20190",,Food & Beverage,038 932900,,,
"GFPT Public Co., Ltd.",,"209 Moo 1 Teparak Rd. Bangsoathong Bangplee Samuthprakarn 10540, Thailand",,Food & Beverage,02 3159400,02 3159433,www.gfpt.co.th,
"GFPT Public Co., Ltd.",,"209 Moo 1 Teparak Rd. Bangsoathong Bangplee Samuthprakarn 10540, Thailand",,Food & Beverage,02 3159400,02 3159433,,
"GFPT Public Co., Ltd.",,"209 Moo 1 Teparak Rd. Bangsoathong Bangplee Samuthprakarn 10540, Thailand",,Food & Beverage,02 3159400,02 3159433,www.gfpt.co.th,
"GFPT Public Co., Ltd.",,"209 Moo 1 Teparak Rd. Bangsoathong Bangplee Samuthprakarn 10540, Thailand",,Food & Beverage,02 3159400,02 3159433,www.gfpt.co.th,
"GFPT Public Co., Ltd.",,"209 Moo 1 Teparak Rd. Bangsoathong Bangplee Samuthprakarn 10540, Thailand",,Food & Beverage,02 3159400,02 3159433,www.gfpt.co.th,
"GHECO-ONE Co., Ltd.",,"11, I-5 Road, Map Ta Phut Industrial Estate, Muang, Rayong 21150",,Electricity,038 698400-10,,,Glow Group
"GHECO-ONE Co., Ltd.",,"11, I-5 Road, Map Ta Phut Industrial Estate, Muang, Rayong 21150",,Electricity,038 698400-10,,,Glow Group
"Giffarine Skyline Laboratory and Health Care Co., Ltd.",(Head Office),"222/1-3  Navanakorn Industrial Estate, Moo 13, Phaholyothin Rd., Klong Nung, Klong Luang, Pathumthani 12120",,Food & Beverage,02 8349222,02 9091844,"http://www.giffarine.com/th/index.php, http://www.giffarinefactory.com/contact.html",Giffarine Group
"Giffarine Skyline Laboratory and Health Care Co., Ltd.",(Head Office),"222/1-3  Navanakorn Industrial Estate, Moo 13, Phaholyothin Rd., Klong Nung, Klong Luang, Pathumthani 12120",,Food & Beverage,02 8349222,02 9091844,"http://www.giffarine.com/th/index.php, http://www.giffarinefactory.com/contact.html",Giffarine Group
"Giffarine Skyline Laboratory and Health Care Co., Ltd.",(Head Office),"222/1-3  Navanakorn Industrial Estate, Moo 13, Phaholyothin Rd., Klong Nung, Klong Luang, Pathumthani 12120",,Food & Beverage,02 8349222,02 9091844,"http://www.giffarine.com/th/index.php, http://www.giffarinefactory.com/contact.html",Giffarine Group
"Givaudan (Thailand) Co., Ltd.",,"719 KPN Tower, 16th & 25th Floor, Rama 9 Rd., Bangkapi Huaykwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 7164900,,,
"Global Connections Public Co., Ltd.",,"13/1 Moo 2 King-Kaew Rd., Rachateva, Bangplee, Samuthprakarn, 10540 Thailand",,Logistics Provider,02 7637999,,,
"Global Connections Public Co., Ltd.",,"13/1 Moo 2 King-Kaew Rd., Rachateva, Bangplee, Samuthprakarn, 10540 Thailand",,Logistics,02 7637999,,,
"Global Connections Public Co., Ltd.",,"13/1 Moo 2 King-Kaew Rd., Rachateva, Bangplee, Samuthprakarn, 10540 Thailand",,Logistics Provider,02 7637999,,,
"Global Connections Public Co., Ltd.",,"13/1 Moo 2 King-Kaew Rd., Rachateva, Bangplee, Samuthprakarn, 10540 Thailand",,Logistics,02 7637999,,,
"Global Connections Public Co., Ltd.",,"13/1 Moo 2 King-Kaew Rd., Rachateva, Bangplee, Samuthprakarn, 10540 Thailand",,Logistics Provider,02 7637999,,,
"Global Connections Public Co., Ltd.",,"13/1 Moo 2 King-Kaew Rd., Rachateva, Bangplee, Samuthprakarn, 10540 Thailand",,Logistics,02 7637999,,,
"Global Power Synergy Co., Ltd.",(Head Office),"555/2 Energy Complex Building B, 14th Fl., Vibhavadi-Rangsit Rd., Kwaeng Chatuchak, Khet Chatuchak, Bangkok 10900, Thailand",,Electricity,02 1404600,02 1404601,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Head Office),"555/2 Energy Complex Building B, 14th Fl., Vibhavadi-Rangsit Rd., Kwaeng Chatuchak, Khet Chatuchak, Bangkok 10900, Thailand",,Electricity,02 1404600,02 1404601,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Head Office),"555/2 Energy Complex Building B, 14th Fl., Vibhavadi-Rangsit Rd., Kwaeng Chatuchak, Khet Chatuchak, Bangkok 10900, Thailand",,Electricity,02 1404600,02 1404601,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Head Office),"555/2 Energy Complex Building B, 14th Fl., Vibhavadi-Rangsit Rd., Kwaeng Chatuchak, Khet Chatuchak, Bangkok 10900, Thailand",,Electricity,02 1404600,02 1404601,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Head Office),"555/2 Energy Complex Building B, 14th Fl., Vibhavadi-Rangsit Rd., Kwaeng Chatuchak, Khet Chatuchak, Bangkok 10900, Thailand",,Electricity,02 1404600,02 1404601,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Head Office),"555/2 Energy Complex Building B, 14th Fl., Vibhavadi-Rangsit Rd., Kwaeng Chatuchak, Khet Chatuchak, Bangkok 10900, Thailand",,Electricity,02 1404600,02 1404601,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Head Office),"555/2 Energy Complex Building B, 14th Fl., Vibhavadi-Rangsit Rd., Kwaeng Chatuchak, Khet Chatuchak, Bangkok 10900, Thailand",,Electricity,02 1404600,02 1404601,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Rayong Site),"92/9 Highway 3191 Rd., Maptaphut, Muang, Rayong 21150",,Electricity,038 974333,038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Rayong Site),"92/9 Highway 3191 Rd., Maptaphut, Muang, Rayong 21150",,Electricity,038 974333,038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Rayong Site),"92/9 Highway 3191 Rd., Maptaphut, Muang, Rayong 21150",,Electricity,038 974333,038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Rayong Site),"92/9 Highway 3191 Rd., Maptaphut, Muang, Rayong 21150",,Electricity,038 974333,038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Rayong Site),"92/9 Highway 3191 Rd., Maptaphut, Muang, Rayong 21150",,Electricity,038 974333,038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Rayong Site),"92/9 Highway 3191 Rd., Maptaphut, Muang, Rayong 21150",,Electricity,038 974333,038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Rayong Site),"92/9 Highway 3191 Rd., Maptaphut, Muang, Rayong 21150",,Electricity,038 974333,038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Rayong Site),"92/9 Highway 3191 Rd., Maptaphut, Muang, Rayong 21150",,Electricity,038 974333,038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Branch 3),"5/11 Pakornsongkroraj Rd., Huaypong, Muang, Rayong 21150",,Electricity,"038 974333, 081 7628916",038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Branch 3),"5/11 Pakornsongkroraj Rd., Huaypong, Muang, Rayong 21150",,Electricity,"038 974333, 081 7628916",038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Branch 3),"5/11 Pakornsongkroraj Rd., Huaypong, Muang, Rayong 21150",,Electricity,"038 974333, 081 7628916",038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Branch 3),"5/11 Pakornsongkroraj Rd., Huaypong, Muang, Rayong 21150",,Electricity,"038 974333, 081 7628916",038 974502,http://www.gpscgroup.com/,PTT Group
"Global Power Synergy Co., Ltd.",(Branch 3),"5/11 Pakornsongkroraj Rd., Huaypong, Muang, Rayong 21150",,Electricity,"038 974333, 081 7628916",038 974502,http://www.gpscgroup.com/,PTT Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,www.glow.co.th,Glow Group
"Glow Energy Public Co., Ltd.",(Head Office),"195 Empire Tower, 38th Floor - Park Wing, South Sathorn Rd., Yannawa, Sathorn, Bangkok 10120",,Electricity,02 6701500-33,02 6701548-9,,Glow Group
"Glow Energy Public Co., Ltd.",,"3, I-4 Maptaphut, Muang, Rayong 21150 Thailand",,Power,038 684078-80,038 684061,glow.co.th,Glow Group
"Glow Energy Public Co., Ltd.",,"3, I-4 Maptaphut, Muang, Rayong 21150 Thailand",,Power,038 684078-80,038 684061,glow.co.th,Glow Group
"Glow Energy Public Co., Ltd.",,"3, I-4 Maptaphut, Muang, Rayong 21150 Thailand",,Power,038 684078-80,038 684061,glow.co.th,Glow Group
"Glow Energy Public Co., Ltd.",(Glow Phase 3&4) ,"11, I - 5 Road, Map Ta Phut Industrial Estate, Map Ta Phut, Muang District, Rayong 21150",,Electricity,038 698400-10,,www.glow.co.th,Glow Group
